idx,stamp_sec,x,y,yaw,frame_id,gps_lat,gps_lon,gps_status,gps_odom_x,gps_odom_y,cov_xx,cov_yy,odom_vx,odom_vy,odom_vyaw,imu_wz,imu_ax,imu_ay,imu_yaw,odom_x,odom_y,odom_yaw
360,142.66000000,-17.55307679,-7.60782649,3.06638734,map,37.56643121,126.97780540,0,-17.42170329,-7.61793374,0.06000032,0.06005405,2.19445299,-0.00428658,-0.01229673,-0.01247613,0.00881504,-0.04154638,3.05631286,-17.54496075,-7.59310380,3.05631286
361,142.92000000,-18.10868814,-7.52701355,3.04216638,map,37.56643178,126.97780059,0,-17.84674071,-7.55348731,0.12000233,0.12022821,2.19576973,-0.00394012,-0.01120222,-0.01129174,0.01415701,-0.01976197,3.05307986,-18.11320227,-7.54242726,3.05307986
362,143.16000000,-18.64270618,-7.49110228,3.04091651,map,37.56643198,126.97779553,0,-18.29315147,-7.52667473,0.16000438,0.16042251,2.19589382,-0.00376969,-0.01067467,-0.01131150,-0.02608993,-0.04581446,3.05068740,-18.63802231,-7.49435956,3.05068740
363,143.42000000,-19.20568780,-7.43987507,3.04419774,map,37.56643272,126.97778569,0,-19.16207614,-7.44425224,0.02000047,0.02000617,2.19162883,-0.00620945,-0.01767864,-0.01687355,0.10545163,-0.03085145,3.04644246,-19.20535827,-7.43999735,3.04644246
364,143.66000000,-19.73557034,-7.37640564,3.04289317,map,37.56643321,126.97778069,0,-19.60444104,-7.38955057,0.06000054,0.06005369,2.19688777,-0.00296998,-0.00811793,-0.00804548,-0.02079903,0.02311080,3.04358175,-19.72952623,-7.38807153,3.04358175
365,143.92000000,-20.29209862,-7.32675480,3.04015730,map,37.56643354,126.97777587,0,-20.02996122,-7.35343792,0.12000237,0.12022829,2.19369133,0.00156282,0.00468750,0.00558817,0.03539115,0.04308589,3.04293174,-20.29788286,-7.33156796,3.04293174
366,144.16000000,-20.82208871,-7.26306479,3.04038728,map,37.56643403,126.97777086,0,-20.47249497,-7.29833308,0.16000430,0.16042247,2.19713720,0.00245198,0.00697683,0.00638783,0.68027988,0.02827958,3.04481195,-20.82243882,-7.28080403,3.04481195
367,144.42000000,-21.39075580,-7.22270041,3.05426374,map,37.56643471,126.97776097,0,-21.34695071,-7.22653016,0.02000005,0.02000580,2.19789906,0.00059403,0.00172309,0.00239698,0.01181265,-0.01011774,3.04531379,-21.39139252,-7.22594244,3.04531379
368,144.66000000,-21.92015839,-7.18923168,3.04729725,map,37.56643493,126.97775596,0,-21.78922871,-7.20161855,0.06000048,0.06005368,2.18989246,-0.00108325,-0.00308749,-0.00466105,0.04855379,-0.05638645,3.04562448,-21.91609046,-7.17552162,3.04562448
369,144.92000000,-22.48310688,-7.12714869,3.04634712,map,37.56643535,126.97775105,0,-22.22279077,-7.15294267,0.12000222,0.12022531,2.17142266,-0.01681075,-0.04802697,-0.05123697,0.07328863,-0.15271661,3.03826155,-22.48119156,-7.11713224,3.03826155
370,145.16000000,-22.98324537,-7.03633336,3.01370245,map,37.56643598,126.97774631,0,-22.64131780,-7.08257903,0.16000744,0.16040407,2.14468850,-0.04004713,-0.11475753,-0.12123143,-0.52898277,-0.40506269,3.01872010,-22.99545687,-7.05251788,3.01872010
371,145.42000000,-23.55092165,-6.96025734,2.99154174,map,37.56643687,126.97773646,0,-23.50930318,-6.96781665,0.02000017,0.02000523,2.11946708,-0.06715754,-0.19365014,-0.19678039,-0.10931771,-0.35668435,2.97629708,-23.54031294,-6.95930775,2.97629708
372,145.68000000,-24.07365173,-6.84049364,2.94562612,map,37.56643764,126.97773191,0,-23.91073576,-6.87796056,0.08000450,0.08008482,2.08616047,-0.08381273,-0.23946767,-0.24174399,-0.11473620,-0.60006597,2.91823219,-24.07051987,-6.83435504,2.91823219
373,145.96000000,-24.62958804,-6.66540644,2.86517873,map,37.56643859,126.97772733,0,-24.31399491,-6.76387947,0.16003379,0.16034438,2.07314162,-0.11526083,-0.32771734,-0.33387110,0.21325424,-0.81723770,2.83862538,-24.62288071,-6.65766990,2.83862538
374,146.22000000,-25.12012391,-6.45064761,2.79191426,map,37.56644103,126.97771853,0,-25.08301049,-6.46685434,0.02000121,0.02000457,2.01972222,-0.13371815,-0.37996531,-0.38185932,-0.08539988,-0.80718551,2.74625272,-25.10791446,-6.44634034,2.74625272
375,146.48000000,-25.57102932,-6.20434962,2.68599723,map,37.56644255,126.97771453,0,-25.43010868,-6.28283821,0.08001966,0.08006328,2.01362387,-0.13780759,-0.39248966,-0.39339472,0.04989133,-0.78170278,2.64526586,-25.56461817,-6.18836199,2.64526586
376,146.76000000,-26.04030390,-5.88388902,2.58479697,map,37.56644435,126.97771057,0,-25.77129772,-6.06536402,0.16011401,0.16024851,2.01817171,-0.13332290,-0.37729217,-0.37728323,-0.73686290,-0.60730273,2.53653972,-26.02769427,-5.85820008,2.53653972
377,147.02000000,-26.43531803,-5.51578978,2.48424009,map,37.56644881,126.97770320,0,-26.40462265,-5.54259732,0.02000216,0.02000284,2.03289376,-0.13027745,-0.38172413,-0.37897550,-0.08636084,-0.74549277,2.43671722,-26.42373076,-5.50939703,2.43671722
378,147.28000000,-26.80303828,-5.15828073,2.39964013,map,37.56645111,126.97769986,0,-26.68845375,-5.27389983,0.08004271,0.08004190,2.03906192,-0.12682054,-0.35459461,-0.35724167,-1.40904589,-1.70888944,2.34206021,-26.78600085,-5.12388184,2.34206021
379,147.52000000,-27.09292527,-4.74315542,2.30152241,map,37.56645409,126.97769694,0,-26.93691007,-4.93231056,0.12011915,0.12008085,2.05310330,-0.12842557,-0.35000377,-0.35187789,-1.62573017,-0.36573042,2.25716238,-27.08865196,-4.73863729,2.25716238
380,147.78000000,-27.40019922,-4.30869094,2.20476994,map,37.56645686,126.97769392,0,-27.18978847,-4.61252965,0.18032584,0.18015544,2.03509728,-0.11712589,-0.33287536,-0.33047356,-1.14802502,-0.56454572,2.16710085,-27.38135286,-4.29267742,2.16710085
381,148.06000000,-27.68240823,-3.80531339,2.13335677,map,37.56646301,126.97768878,0,-27.62076872,-3.91279969,0.06003620,0.06001190,2.07160233,-0.10289404,-0.29180071,-0.28930259,1.21824749,-0.28413908,2.07968580,-27.65569202,-3.78730224,2.07968580
382,148.32000000,-27.89997991,-3.32433020,2.05681692,map,37.56646621,126.97768676,0,-27.78851881,-3.55051218,0.12017028,0.12004126,2.09702981,-0.08994677,-0.25694887,-0.25379928,-3.57397708,-0.61190382,2.01021686,-27.88165425,-3.29177224,2.01021686
383,148.56000000,-28.08642562,-2.82868245,1.98703239,map,37.56646989,126.97768471,0,-27.95806673,-3.13683305,0.16032863,0.16005680,2.08671324,-0.08392948,-0.23867138,-0.23839186,0.00328055,-0.48105686,1.95174834,-28.06173580,-2.82508192,1.95174834
384,148.82000000,-28.23714267,-2.30004995,1.92003308,map,37.56647697,126.97768144,0,-28.22417000,-2.34021812,0.02000488,0.02000051,2.10910934,-0.08306904,-0.23628492,-0.23663853,-0.01364477,-0.48832897,1.89024500,-28.22867404,-2.30404440,1.89024500
385,149.06000000,-28.35574865,-1.80618149,1.85837056,map,37.56648066,126.97768019,0,-28.32409997,-1.92741946,0.06004605,0.06000314,2.08962229,-0.08146620,-0.23167372,-0.23011783,0.05934722,-0.43188592,1.83390313,-28.35382013,-1.81673551,1.83390313
386,149.32000000,-28.46347569,-1.26783281,1.80135166,map,37.56648433,126.97767908,0,-28.41037247,-1.51662871,0.12020600,0.12000937,2.13254087,-0.05806535,-0.16520705,-0.15883643,1.04729684,-0.22834509,1.78145426,-28.46342392,-1.27905120,1.78145426
387,149.56000000,-28.56227125,-0.77230948,1.77286635,map,37.56648798,126.97767800,0,-28.49740871,-1.10898785,0.16039199,0.16001448,2.12949552,-0.05082798,-0.14487103,-0.14784108,-1.05916620,-0.37363050,1.74735448,-28.55033139,-0.77238752,1.74735448
388,149.82000000,-28.61938752,-0.23076794,1.72622337,map,37.56649550,126.97767654,0,-28.61402950,-0.27281664,0.02000533,0.02000009,2.11915496,-0.06470957,-0.18435832,-0.18621980,0.00801762,-0.43896963,1.70332390,-28.62011140,-0.22632418,1.70332390
389,150.06000000,-28.66173497,0.29920884,1.67728684,map,37.56649951,126.97767599,0,-28.65235967,0.17358650,0.06004937,0.06000028,2.08895289,-0.08564955,-0.24402461,-0.25017627,-1.25461816,-0.60312322,1.65174445,-28.65649965,0.27858390,1.65174445
390,150.32000000,-28.66491509,0.83285246,1.60794561,map,37.56650322,126.97767573,0,-28.66422955,0.58723918,0.12020061,0.12000000,2.03901610,-0.11438005,-0.32525163,-0.32737500,-0.50801568,-0.65567766,1.57503838,-28.65293417,0.81315989,1.57503838
391,150.62000000,-28.59448014,1.42905247,1.51224499,map,37.56651043,126.97767614,0,-28.59932433,1.38778266,0.02000515,0.02000007,2.05453793,-0.12156485,-0.34382009,-0.33995040,-2.81604805,-0.24670431,1.47237184,-28.58759892,1.42635189,1.47237184
392,150.88000000,-28.50075551,1.95774531,1.43302459,map,37.56651414,126.97767675,0,-28.53058396,1.79741294,0.08008216,0.08000285,2.03404582,-0.12229528,-0.34760205,-0.34528530,-0.26373255,-0.60807505,1.38261606,-28.48046969,1.94507828,1.38261606
393,151.16000000,-28.35247400,2.50242279,1.34949188,map,37.56651760,126.97767769,0,-28.43411503,2.17991538,0.16036009,0.16002320,2.10147146,-0.08918219,-0.25335211,-0.24693065,-0.67756558,-0.53735688,1.29794387,-28.31757537,2.50013601,1.29794387
394,151.42000000,-28.15737669,3.01000874,1.27882228,map,37.56652478,126.97768040,0,-28.17097935,2.97072041,0.02000466,0.02000056,2.07627621,-0.09167874,-0.26067708,-0.26229890,-0.04513334,-0.60483230,1.23340200,-28.13325871,3.00978208,1.23340200
395,151.66000000,-27.93763676,3.47638572,1.20241860,map,37.56652834,126.97768234,0,-27.98691923,3.36238328,0.06004071,0.06000761,2.07578453,-0.10072971,-0.28898366,-0.29202523,-0.55708467,-0.68477219,1.16703133,-27.93166840,3.46419116,1.16703133
396,151.92000000,-27.68404267,3.93780861,1.11803117,map,37.56653162,126.97768430,0,-27.79944457,3.71997782,0.12015764,0.12004470,2.04565902,-0.11333500,-0.32205793,-0.32903965,-0.08195702,-0.75121263,1.08699550,-27.67612305,3.93624281,1.08699550
397,152.16000000,-27.41189225,4.36611846,1.04298941,map,37.56653499,126.97768655,0,-27.58580534,4.08792193,0.16026667,0.16010470,2.03818723,-0.11905212,-0.33836509,-0.33844091,-0.05205770,-0.66179276,1.00612213,-27.40569054,4.34666505,1.00612213
398,152.46000000,-27.05267600,4.81453555,0.95288042,map,37.56654081,126.97769145,0,-27.12866761,4.71836928,0.06002896,0.06001809,2.04289145,-0.12019828,-0.33907660,-0.33862651,0.37201798,-0.52175867,0.90392793,-27.02277002,4.82467476,0.90392793
399,152.72000000,-26.66194728,5.21849914,0.86240707,map,37.56654376,126.97769471,0,-26.82949063,5.03798998,0.12010829,0.12009352,2.05109664,-0.12295770,-0.35206056,-0.35441070,-0.03424756,-0.71751569,0.81461370,-26.65155274,5.20619323,0.81461370
400,152.98000000,-26.27866447,5.56891524,0.77486862,map,37.56654639,126.97769775,0,-26.54825913,5.31955687,0.18021754,0.18025573,2.02604306,-0.12142524,-0.34505844,-0.34578643,2.34618160,-0.80005057,0.72377402,-26.24825345,5.55176796,0.72377402
401,153.22000000,-25.84778818,5.84419377,0.68806372,map,37.56655110,126.97770507,0,-25.88068613,5.82018431,0.02000174,0.02000326,2.05417508,-0.12287051,-0.34720896,-0.34900712,1.16338854,-0.49190882,0.64077549,-25.84997573,5.83721965,0.64077549
402,153.46000000,-25.41182348,6.10736634,0.59786384,map,37.56655323,126.97770905,0,-25.51761275,6.04268219,0.06001347,0.06003535,2.06167012,-0.12272233,-0.35090355,-0.35256065,0.31155369,-0.49260683,0.55702039,-25.42467765,6.09131604,0.55702039
403,153.72000000,-24.96324565,6.35381308,0.52265310,map,37.56655514,126.97771277,0,-25.17976552,6.23995492,0.12004290,0.12015560,2.03833831,-0.11987100,-0.34069082,-0.34054455,-0.01487701,-0.69559827,0.46804913,-24.94862352,6.32277509,0.46804913
404,153.98000000,-24.48891137,6.52953988,0.43611089,map,37.56655670,126.97771706,0,-24.79277756,6.39927899,0.16006132,0.16033550,2.06746031,-0.12124018,-0.34469692,-0.34464031,-0.04606084,-0.69221903,0.37881873,-24.44778813,6.51365029,0.37881873
405,154.26000000,-23.94638202,6.68856162,0.33052972,map,37.56655917,126.97772572,0,-24.41364376,6.53709000,0.24005689,0.24053738,2.03733595,-0.11949565,-0.33962132,-0.33987816,-0.02016454,-0.70320979,0.28348781,-23.89561215,6.66765507,0.28348781
406,154.56000000,-23.41223517,6.75204442,0.22126422,map,37.56656001,126.97773016,0,-23.61563716,6.71506337,0.10000522,0.10015846,2.06697906,-0.12119250,-0.34455884,-0.34499718,0.02501293,-0.72032023,0.18066930,-23.28767587,6.77380226,0.18066930
407,154.82000000,-22.88697512,6.82197748,0.14192250,map,37.56656114,126.97773939,0,-23.21298092,6.78590465,0.16000317,0.16027267,2.03982136,-0.11793235,-0.33518663,-0.33354318,0.02214968,-0.64886098,0.09208823,-22.75523285,6.81499233,0.09208823
408,155.02000000,-22.38572903,6.83802840,0.07929058,map,37.56656141,126.97774397,0,-22.79551829,6.81521211,0.20000121,0.20041006,2.07820733,-0.10163459,-0.28899415,-0.28117239,-0.29128530,-0.40493346,0.02943027,-22.34379296,6.81730237,0.02943027
409,155.32000000,-21.83366903,6.81085718,0.01260884,map,37.56656134,126.97774881,0,-21.96186048,6.81182879,0.06000000,0.06006126,2.13651507,-0.04806773,-0.13670567,-0.12915641,0.18400304,-0.12293035,-0.03055970,-21.70860897,6.79307170,-0.03055970
410,155.56000000,-21.32118712,6.79575506,-0.01416280,map,37.56656129,126.97775360,0,-21.53852524,6.80000013,0.10000007,0.10018223,2.18750774,-0.00955796,-0.02717023,-0.02085772,0.22867745,0.08400295,-0.04769156,-21.18926071,6.76542036,-0.04769156
411,155.82000000,-20.75990567,6.76625386,-0.03048892,map,37.56656089,126.97776364,0,-21.10912216,6.77564534,0.16000010,0.16031465,2.17406498,0.01918503,0.05461112,0.05972045,-0.16774704,0.21385878,-0.04233633,-20.62196979,6.74079082,-0.04233633
412,156.02000000,-20.21881363,6.74226768,-0.02684561,map,37.56656073,126.97776833,0,-20.65118198,6.75113102,0.20000047,0.20045817,2.15629460,0.03542821,0.10088791,0.10521520,0.43662546,0.30833365,-0.02576029,-20.18973202,6.73164245,-0.02576029
413,156.32000000,-19.66671144,6.74035601,0.00812902,map,37.56656070,126.97777336,0,-19.79251399,6.73619483,0.06000007,0.06005888,2.09761086,0.06679388,0.18996889,0.19457419,0.16444672,0.46018616,0.01895446,-19.55239867,6.74380237,0.01895446
414,156.56000000,-19.16491615,6.76731488,0.04995717,map,37.56656077,126.97777808,0,-19.37575040,6.75152807,0.10000096,0.10017025,2.11574728,0.07583868,0.21573430,0.21607308,0.77293858,0.51378202,0.06910149,-19.04771462,6.78370884,0.06910149
415,156.82000000,-18.64565412,6.81742672,0.09740758,map,37.56656143,126.97778750,0,-18.97749236,6.77774129,0.16000419,0.16028212,2.05488555,0.09390789,0.26695073,0.27089248,0.05453015,0.63932121,0.13177931,-18.50916187,6.85960960,0.13177931
416,157.06000000,-18.14033384,6.92043730,0.16945798,map,37.56656211,126.97779200,0,-18.54522562,6.84298088,0.20001590,0.20042821,2.06766834,0.10461044,0.29740538,0.29762945,0.07176310,0.60197664,0.20112775,-18.02596986,6.96552653,0.20112775
417,157.32000000,-17.62885239,7.09467710,0.25249845,map,37.56656309,126.97779658,0,-17.74839938,7.05836679,0.06000491,0.06005314,2.07304154,0.10336008,0.28872303,0.28262279,-1.30813071,0.02034424,0.27778974,-17.50764272,7.12043847,0.27778974
418,157.56000000,-17.14889807,7.23780839,0.31256760,map,37.56656398,126.97780120,0,-17.34287155,7.16750408,0.10001908,0.10014500,2.05988333,0.10230942,0.29134414,0.29115554,-0.03904893,0.56788544,0.34803113,-17.04400782,7.29667340,0.34803113
419,157.82000000,-16.64613963,7.43482714,0.38221605,map,37.56656686,126.97780990,0,-16.95241346,7.30303005,0.16004291,0.16024387,2.08438472,0.10255424,0.29027802,0.29023577,1.48317751,1.69612983,0.42398742,-16.55441948,7.52484316,0.42398742
420,158.06000000,-16.21386882,7.70071491,0.45493639,map,37.56656841,126.97781422,0,-16.58358971,7.51113195,0.20009260,0.20035881,2.08248911,0.08706499,0.24757582,0.24403270,0.06621386,0.46000333,0.48792304,-16.11793760,7.76513863,0.48792304
421,158.32000000,-15.76005482,7.97701970,0.51210599,map,37.56657029,126.97781809,0,-15.86892587,7.91180174,0.06001587,0.06004421,2.12150641,0.07068608,0.20109017,0.19960660,-0.50016278,0.36543214,0.54458727,-15.65203158,8.05341191,0.54458727
422,158.56000000,-15.34791975,8.27986806,0.57512028,map,37.56657242,126.97782209,0,-15.52305774,8.16089705,0.10005463,0.10011831,2.11859606,0.06392850,0.17868824,0.17923205,-0.50168951,0.28994109,0.58978324,-15.23225665,8.34026853,0.58978324
423,158.82000000,-14.88615915,8.59017545,0.61157540,map,37.56657671,126.97782995,0,-15.16102218,8.39129133,0.16010277,0.16019416,2.11031036,0.05904663,0.16795675,0.16991245,0.02517019,0.40781989,0.63359735,-14.79030536,8.66945983,0.63359735
424,159.06000000,-14.43817460,8.95457073,0.65641149,map,37.56657894,126.97783377,0,-14.50339794,8.90126063,0.04000929,0.04001391,2.10508131,0.07078636,0.20012901,0.20173024,1.61268134,0.49628563,0.67895579,-14.39782977,8.99164585,0.67895579
425,159.28000000,-14.04744321,9.28995732,0.69244360,map,37.56658139,126.97783755,0,-14.17380532,9.17914404,0.08003926,0.08005102,2.09938193,0.07634482,0.21424978,0.21410638,0.22460716,0.40797967,0.72497359,-14.05527142,9.30263729,0.72497359
426,159.56000000,-13.66200668,9.67280913,0.75313430,map,37.56658392,126.97784105,0,-13.87131483,9.46766040,0.14015029,0.14015612,2.09442781,0.08321231,0.23701462,0.23324365,-1.21869668,0.85664279,0.78873328,-13.64466328,9.72109469,0.78873328
427,159.82000000,-13.31302732,10.09540758,0.81931336,map,37.56658936,126.97784758,0,-13.59397511,9.78474051,0.20023675,0.20019171,2.08791601,0.08531118,0.23908784,0.23774180,0.26189267,0.62619336,0.84974329,-13.28935072,10.13328861,0.84974329
428,160.12000000,-12.98751019,10.55569186,0.89679599,map,37.56659260,126.97785049,0,-13.06226481,10.45535364,0.06003729,0.06002069,2.08641438,0.08379520,0.24134065,0.23918130,-1.15573005,0.63461428,0.92209557,-12.91270847,10.63490728,0.92209557
429,160.38000000,-12.68659630,10.99619150,0.96542694,map,37.56659550,126.97785332,0,-12.82405209,10.78631145,0.12017249,0.12007387,2.08798933,0.08333166,0.23650382,0.23590904,0.22151840,0.55197641,0.98411122,-12.61624535,11.09044403,0.98411122
430,160.66000000,-12.37508998,11.47883873,1.01495026,map,37.56660179,126.97785840,0,-12.59095527,11.11838340,0.20033889,0.20012127,2.08981075,0.08316142,0.23726888,0.23838728,-0.01312645,0.46815819,1.05041854,-12.32747644,11.60291200,1.05041854
431,160.92000000,-12.13810603,11.97433767,1.07798469,map,37.56660506,126.97786073,0,-12.19384118,11.86194924,0.06004663,0.06001146,2.08840371,0.08267403,0.23510581,0.23548235,-0.01059643,0.49642056,1.11152524,-12.09124836,12.09210889,1.11152524
432,161.16000000,-11.93941681,12.44641101,1.13580865,map,37.56660854,126.97786276,0,-12.02258911,12.25309540,0.10014371,0.10002657,2.10518504,0.08656603,0.24622112,0.24827911,-0.08868189,0.53956444,1.16902908,-11.89961705,12.55865340,1.16902908
433,161.42000000,-11.75590987,12.96708004,1.20595195,map,37.56661539,126.97786613,0,-11.86658285,12.65504613,0.16025109,0.16003139,2.06517467,0.09538851,0.27307848,0.27370158,1.12194138,0.66758975,1.23733180,-11.72775652,13.07139118,1.23733180
434,161.66000000,-11.60895924,13.50018969,1.27523274,map,37.56661911,126.97786749,0,-11.74758303,13.02220150,0.24056688,0.24004811,2.08369555,0.10095129,0.28685313,0.28743646,0.33812744,0.58884011,1.30474273,-11.60360204,13.55394209,1.30474273
435,161.96000000,-11.48774656,14.04455414,1.34672078,map,37.56662270,126.97786891,0,-11.52663976,13.84175224,0.10015828,0.10000580,2.05738964,0.10058088,0.28592737,0.28601102,1.26382768,0.64127711,1.39118888,-11.49598578,14.16789440,1.39118888
436,162.22000000,-11.42405063,14.57232301,1.42390200,map,37.56663009,126.97787015,0,-11.46487134,14.24290628,0.16027911,0.16000499,2.08388292,0.10058962,0.28603825,0.28679148,0.74474845,0.68362912,1.46514795,-11.44561101,14.70416406,1.46514795
437,162.46000000,-11.43434337,15.16225569,1.50272691,map,37.56663379,126.97787037,0,-11.43644268,15.07892110,0.04002271,0.04000002,2.07565219,0.10108468,0.28768885,0.28761104,0.05319129,0.72677344,1.53448171,-11.43471170,15.20483537,1.53448171
438,162.72000000,-11.43432765,15.71921043,1.56917429,map,37.56663770,126.97787060,0,-11.42759262,15.51263085,0.10014767,0.10000016,2.06498258,0.10006695,0.28449126,0.28456196,-0.02325915,0.57860375,1.60853367,-11.46144768,15.74161662,1.60853367
439,162.98000000,-11.51737065,16.21793869,1.64540668,map,37.56664106,126.97787012,0,-11.48421530,15.88525164,0.16040487,0.16000409,2.08986505,0.09761591,0.27646543,0.27966147,1.25211777,1.16906524,1.68168133,-11.52780079,16.28005535,1.68168133
440,163.22000000,-11.60818396,16.72517110,1.70909662,map,37.56664869,126.97786900,0,-11.54208588,16.31443659,0.20040945,0.20001188,2.07134113,0.09533398,0.27107902,0.27063496,-0.00338069,0.54885997,1.74720309,-11.62231530,16.77012841,1.74720309
441,163.48000000,-11.75343491,17.24128211,1.78178376,map,37.56665222,126.97786784,0,-11.72254672,17.11954745,0.06004932,0.06000318,2.09501610,0.09530373,0.27104143,0.27009305,0.34077395,0.51067950,1.81767597,-11.76046411,17.29372921,1.81767597
442,163.76000000,-11.88691110,17.72716700,1.84943343,map,37.56665591,126.97786680,0,-11.82379496,17.52756664,0.10015367,0.10001539,2.09555530,0.07736612,0.22002900,0.21447086,0.21573673,0.30698592,1.88620633,-11.94704411,17.84871617,1.88620633
443,164.02000000,-12.08245374,18.25678364,1.89439155,map,37.56666320,126.97786365,0,-11.96958626,17.93447198,0.16026947,0.16003252,2.14279374,0.05190232,0.14768944,0.14589472,-0.36000171,0.28151148,1.93066364,-12.14596955,18.36492398,1.93066364
444,164.22000000,-12.27317050,18.73094021,1.92678733,map,37.56666678,126.97786186,0,-12.12034838,18.33026057,0.20039180,0.20005601,2.14055223,0.04642729,0.13017010,0.12642470,-1.30270506,0.47525857,1.95815770,-12.31159351,18.76018807,1.95815770
445,164.46000000,-12.48352435,19.20063243,1.96020614,map,37.56667039,126.97785991,0,-12.46353095,19.12383697,0.24056110,0.24009594,2.15861589,0.03525952,0.10034932,0.09721835,-0.03982433,0.11717769,1.98587066,-12.52226903,19.23055474,1.98587066
446,164.72000000,-12.72998387,19.69466184,1.98681039,map,37.56667377,126.97785796,0,-12.64069485,19.49671398,0.10013550,0.10002758,2.17320021,0.02261541,0.06364139,0.06363593,1.50869493,0.15038821,2.00602330,-12.76167022,19.74080399,2.00602330
447,164.96000000,-12.96350082,20.16661783,2.00598575,map,37.56667733,126.97785582,0,-12.83367282,19.89062937,0.14027354,0.14006054,2.18522785,0.01108508,0.03122249,0.02691469,0.19406419,0.05551074,2.01811306,-12.98913818,20.21131558,2.01811306
448,165.22000000,-13.21608161,20.66645386,2.02311903,map,37.56668445,126.97785134,0,-13.02416936,20.27127084,0.20038393,0.20008819,2.19564120,0.00397680,0.01132290,0.01118753,0.01967716,0.03341217,2.02223819,-13.23848723,20.72453278,2.02223819
449,165.46000000,-13.45454164,21.15943619,2.02285994,map,37.56668807,126.97784928,0,-13.41606765,21.08058963,0.04002017,0.04000480,2.19351720,0.00479372,0.01364867,0.01420631,0.01550434,0.01732225,2.02497213,-13.46983934,21.19791412,2.02497213
450,165.68000000,-13.66457070,21.61939724,2.01573059,map,37.56669186,126.97784709,0,-13.60782587,21.50122087,0.06004638,0.06001070,2.18572738,0.00769915,0.02191897,0.02220163,0.01056469,0.05473415,2.02892499,-13.68332440,21.63000600,2.02892499
451,165.92000000,-13.91249640,22.11004199,2.02026077,map,37.56669521,126.97784495,0,-13.79787110,21.87330078,0.12018621,0.12004365,2.20084078,0.00254849,0.00725535,0.00595762,1.01548691,-0.01008364,2.03270876,-13.91853457,22.10126086,2.03270876
452,166.16000000,-14.14124358,22.59951498,2.02101592,map,37.56669890,126.97784280,0,-13.98812225,22.28286698,0.16034526,0.16008106,2.19366912,0.00178997,0.00509662,0.00605918,0.02930147,0.03602301,2.03353759,-14.15413408,22.57336637,2.03353759
453,166.42000000,-14.40671032,23.10189867,2.03196516,map,37.56670593,126.97783829,0,-14.38707693,23.06281105,0.02000460,0.02000116,2.18655221,0.01049804,0.03143833,0.03083417,-0.22386166,0.13807979,2.03882064,-14.41070962,23.08096950,2.03882064
454,166.66000000,-14.65538079,23.55361206,2.04649660,map,37.56670932,126.97783597,0,-14.59486619,23.43738565,0.06004224,0.06001145,2.18356464,0.01215580,0.03460544,0.03490061,-0.02274951,0.08275652,2.04669050,-14.65161510,23.54685800,2.04669050
455,166.92000000,-14.90489213,24.01099409,2.06094828,map,37.56671278,126.97783368,0,-14.80134405,23.81928602,0.10012708,0.10003709,2.18107798,0.01726791,0.04915789,0.04970393,-0.00487706,0.14727292,2.05757579,-14.91727639,24.04759610,2.05757579
456,167.16000000,-15.14889014,24.46914050,2.06720302,map,37.56671623,126.97783142,0,-15.00223595,24.20104204,0.14025803,0.14007724,2.18170547,0.01367353,0.03892507,0.03719146,0.06231580,0.07043115,2.06859385,-15.16825374,24.50699361,2.06859385
457,167.42000000,-15.42915265,25.00813689,2.05821405,map,37.56672315,126.97782681,0,-15.40882298,24.96937474,0.02000454,0.02000125,2.18733961,-0.01115589,-0.03176039,-0.03937112,0.43463582,-0.22438444,2.06905841,-15.44137919,25.00695800,2.06905841
458,167.68000000,-15.67123372,25.47704523,2.04545251,map,37.56672667,126.97782446,0,-15.61419204,25.36167595,0.06004400,0.06001075,2.13929547,-0.04493121,-0.12784846,-0.13436415,-0.17001237,-0.41519277,2.04632816,-15.69717849,25.50486568,2.04632816
459,167.92000000,-15.90174586,25.93243531,2.01892845,map,37.56673005,126.97782216,0,-15.81376224,25.73906751,0.10012905,0.10002668,2.12222928,-0.07105896,-0.20215317,-0.20684977,-0.09537835,-0.51962831,2.00492198,-15.90894482,25.96961402,2.00492198
460,168.16000000,-16.09771443,26.43957589,1.97024561,map,37.56673356,126.97782028,0,-15.97501361,26.13115104,0.16032860,0.16005175,2.05666935,-0.09014860,-0.25731553,-0.26190674,0.25564655,-0.60320704,1.94835434,-16.08842319,26.43669713,1.94835434
461,168.42000000,-16.25667899,26.93064819,1.90622406,map,37.56674046,126.97781704,0,-16.11499788,26.49855622,0.22044596,0.22004558,2.06353772,-0.11524147,-0.32751713,-0.33150611,0.07847067,-0.77062450,1.87095553,-16.24177205,26.95219436,1.87095553
462,168.68000000,-16.35539689,27.45773051,1.82058011,map,37.56674431,126.97781581,0,-16.33121000,27.33788781,0.06004784,0.06000195,2.02737554,-0.12441684,-0.35356673,-0.35274950,1.31680622,-0.77335548,1.77983736,-16.34510441,27.47651462,1.77983736
463,168.92000000,-16.41590580,27.97076517,1.73676107,map,37.56674780,126.97781507,0,-16.38510709,27.72818946,0.12019581,0.12000313,2.03969467,-0.12396589,-0.35339916,-0.35387591,0.05400933,-0.76430272,1.69514171,-16.39631103,27.96244427,1.69514171
