idx,x,y,yaw,frame_id
116,-7.46565733,-4.41712348,2.57664730,map
117,-8.36850586,-3.96430565,2.56473620,map
118,-9.27462179,-3.55167482,2.62300400,map
119,-10.19785660,-3.18336282,2.61461530,map
120,-11.10590757,-2.78514747,2.55634825,map
121,-11.56300001,-2.57743642,2.50628850,map
122,-12.13936688,-2.35183490,2.50132102,map
123,-12.79184513,-2.03282885,2.57382645,map
124,-13.45784456,-1.76539206,2.68665645,map
125,-14.14542686,-1.54470822,2.76407204,map
126,-14.84233637,-1.32032693,2.72156727,map
127,-15.50708961,-1.06445211,2.63027111,map
128,-16.18228526,-0.79129235,2.72156665,map
129,-16.86099261,-0.51275481,2.70096385,map
130,-17.53203551,-0.23107313,2.66557925,map
131,-18.19610441,0.07708649,2.63539902,map
132,-18.84767674,0.40107975,2.62969445,map
133,-19.49209886,0.71129941,2.68230716,map
134,-20.15219692,1.00322830,2.72258209,map
135,-20.82312117,1.28632128,2.71467328,map
136,-21.52132892,1.51586269,2.77410515,map
137,-22.19418120,1.76198153,2.74589330,map
138,-22.87883346,2.02667543,2.76059587,map
139,-23.54983857,2.27646826,2.73295135,map
140,-24.22838759,2.55278160,2.68705871,map
141,-24.90123392,2.85249171,2.72943294,map
142,-25.60506623,3.10293030,2.70814870,map
143,-26.27563881,3.37534955,2.78347572,map
144,-26.99248336,3.61336973,2.76036768,map
145,-27.68975786,3.85291403,2.72003994,map
146,-28.38306292,4.14573526,2.77103161,map
147,-29.07921300,4.39272950,2.74609708,map
148,-29.69027433,4.69148774,2.77679205,map
149,-30.33857260,4.87367083,2.82717054,map
150,-31.06809892,5.13957051,2.78472227,map
151,-31.73539823,5.39445496,2.75652569,map
152,-32.35171865,5.65982158,2.80000182,map
153,-32.97238984,5.83423985,2.85122540,map
154,-33.64212657,6.04541197,2.80065199,map
155,-34.29804936,6.30457802,2.77032248,map
156,-34.86559406,6.52173862,2.72605490,map
157,-35.50324969,6.83634979,2.72400104,map
158,-36.21499429,7.12044991,2.75465721,map
159,-36.82448860,7.37472432,2.73479873,map
160,-37.50566379,7.67650231,2.70379082,map
161,-38.11610611,7.97932782,2.71134049,map
162,-38.79672154,8.26900261,2.71461588,map
163,-39.59553294,8.65241815,2.73511541,map
164,-40.28430318,8.90933118,2.74819952,map
165,-40.98111248,9.18504284,2.81358213,map
166,-41.72249443,9.39116268,2.94819954,map
167,-42.45679665,9.47404196,3.08686108,map
168,-43.23544274,9.47405151,-3.08491965,map
169,-43.99686157,9.38666829,-3.04329623,map
170,-44.80099660,9.24666912,-2.92434791,map
171,-45.62241909,9.03696357,-2.84565672,map
172,-46.41051010,8.67342708,-2.67361956,map
173,-47.18869223,8.20954504,-2.47827069,map
174,-47.91793138,7.59734937,-2.44729913,map
175,-48.55642640,6.87484578,-2.30191429,map
176,-49.21414621,6.09049632,-2.19954769,map
177,-49.78253581,5.23118331,-2.18989388,map
178,-50.31166239,4.37705050,-2.17825946,map
179,-50.83556617,3.50799798,-2.17043208,map
180,-51.33608796,2.65921780,-2.10080947,map
181,-51.81496971,1.76999729,-2.13843634,map
182,-52.30564585,0.91641817,-2.13882083,map
183,-52.79483433,0.04986944,-2.10502094,map
184,-53.05308955,-0.38316660,-2.04617064,map
185,-53.32063520,-0.92919746,-2.02178920,map
186,-53.63753985,-1.59000986,-2.00156755,map
187,-53.93256505,-2.26076850,-1.96649324,map
188,-54.19914947,-2.93444157,-1.95527698,map
189,-54.45123027,-3.60966268,-1.96614633,map
190,-54.72182317,-4.28304940,-1.99572219,map
191,-54.98884633,-4.97478060,-1.99115091,map
192,-55.26830855,-5.62729232,-1.94747021,map
193,-55.53679055,-6.33014835,-1.98677506,map
194,-55.79742109,-7.00085834,-1.98461280,map
195,-56.02070752,-7.55496180,-1.99624182,map
196,-56.22491714,-8.05955120,-1.96536180,map
197,-56.48600281,-8.78162953,-1.97383991,map
198,-56.75533469,-9.39280012,-1.98106146,map
199,-57.04743721,-10.03777230,-1.94701315,map
200,-57.28188547,-10.59762949,-1.99538947,map
201,-57.59343501,-11.32652822,-2.05893631,map
202,-57.97786492,-12.14341019,-1.95547018,map
203,-58.20262719,-12.76688827,-1.94610039,map
204,-58.43822371,-13.42591820,-1.91030457,map
205,-58.67419894,-14.09800266,-1.95540848,map
206,-58.91473225,-14.77446330,-1.99407338,map
207,-59.18806320,-15.42632563,-1.93046875,map
208,-59.42157037,-16.12381500,-1.87350834,map
209,-59.61267120,-16.85054060,-1.80910175,map
210,-59.77808823,-17.59042626,-1.68752016,map
211,-59.85918747,-18.27481084,-1.56379049,map
212,-59.84052685,-18.99592213,-1.55470462,map
213,-59.76325936,-19.70689820,-1.49747846,map
214,-59.64019261,-20.45825358,-1.39753737,map
215,-59.52090420,-21.03108558,-1.31570772,map
216,-59.34971117,-21.69810767,-1.28184183,map
217,-59.05446592,-22.38145481,-1.07657791,map
218,-58.66008568,-23.02985935,-0.94044414,map
219,-58.13249639,-23.59493434,-0.73922132,map
220,-57.59315444,-24.11953566,-0.65043634,map
221,-57.00215783,-24.54467805,-0.55306507,map
222,-56.34786398,-24.93575038,-0.54443355,map
223,-55.72228184,-25.31960753,-0.55030002,map
224,-55.09202679,-25.70622921,-0.56561334,map
225,-54.47596080,-26.11076837,-0.73690915,map
226,-53.87359958,-26.54424999,-0.68292642,map
227,-53.24982825,-26.92952679,-0.52831199,map
228,-52.61536174,-27.27862270,-0.47091905,map
229,-51.94588357,-27.59339454,-0.44370952,map
230,-51.30037292,-27.90366338,-0.52879571,map
231,-50.63763079,-28.16286505,-0.67361561,map
232,-49.97967958,-28.45306839,-0.59923132,map
233,-49.31607801,-28.75224683,-0.61271258,map
234,-48.65318007,-29.00058577,-0.63011749,map
235,-47.96377841,-29.25829192,-0.65140059,map
236,-47.30184780,-29.55099845,-0.40710119,map
237,-46.62496513,-29.83557364,-0.41216421,map
238,-45.96197864,-30.13679818,-0.40717319,map
239,-45.29403392,-30.40957035,-0.40464976,map
240,-44.62121809,-30.71102579,-0.42561633,map
241,-43.97245684,-31.00867552,-0.53170620,map
242,-43.30766730,-31.30605076,-0.53712163,map
243,-42.64411935,-31.58820124,-0.58823239,map
244,-41.94711874,-31.81515316,-0.58380984,map
245,-41.28194356,-32.08128028,-0.39561710,map
246,-40.60339898,-32.37633941,-0.38657457,map
247,-39.94483781,-32.62555762,-0.36239162,map
248,-39.27018201,-32.88180967,-0.36077055,map
249,-38.60149849,-33.13237648,-0.39731798,map
250,-37.94835351,-33.43649563,-0.41636665,map
251,-37.28506617,-33.71453135,-0.40049676,map
252,-36.59770305,-34.00833253,-0.39415248,map
253,-35.94798709,-34.27064574,-0.36730419,map
254,-35.25720854,-34.52410794,-0.35589808,map
255,-34.52707416,-34.79883740,-0.39760997,map
256,-33.84426101,-35.11751594,-0.35879999,map
257,-33.09546944,-35.33573704,-0.38040773,map
258,-32.33890789,-35.62463921,-0.40093053,map
259,-31.57853866,-35.91808934,-0.48335127,map
260,-30.78912800,-36.26785892,-0.54265221,map
261,-30.02102507,-36.66217501,-0.52535267,map
262,-29.19713838,-36.96479168,-0.59656846,map
263,-28.38295524,-37.31172265,-0.60407493,map
264,-27.53148734,-37.71533826,-0.38403845,map
265,-26.63222787,-38.00500530,-0.44715185,map
266,-25.69537940,-38.41300323,-0.49068110,map
267,-24.80338494,-38.80944887,-0.57266208,map
268,-23.87194473,-39.26620585,-0.41437068,map
269,-22.95143721,-39.62400483,-0.42199273,map
270,-22.06855563,-40.07586411,-0.39833036,map
271,-21.11569365,-40.39653438,-0.61805405,map
272,-20.21197075,-40.80840534,-0.38556069,map
