idx,x,y,yaw,frame_id
0,-27.73123115,13.18544706,-0.46666995,map
1,-26.93211234,12.78286406,-0.47563764,map
2,-26.41197096,12.50592429,-0.52920274,map
3,-25.83078292,12.13875534,-0.53027892,map
4,-25.38707700,11.90503742,-0.49005571,map
5,-24.82168859,11.60044417,-0.49668548,map
6,-24.19255654,11.25759954,-0.39345972,map
7,-23.50989364,11.05591154,-0.24759860,map
8,-22.83427075,10.91424457,-0.14560002,map
9,-22.13995056,10.85502624,-0.00114316,map
10,-21.43874161,10.91264926,0.13725084,map
11,-20.73989586,11.04840070,0.31404585,map
12,-20.09045963,11.35056358,0.50085416,map
13,-19.47424990,11.74123060,0.61290533,map
14,-18.91909914,12.17432545,0.79878185,map
15,-18.50751411,12.73419599,0.96331800,map
16,-18.10589394,13.34411541,0.95567600,map
17,-17.67046996,13.91885809,0.95997986,map
18,-17.28924222,14.51053602,0.99434318,map
19,-16.89180838,15.11659472,1.05132360,map
20,-16.57244014,15.76398910,1.12159403,map
21,-16.26591692,16.41493185,1.11652375,map
22,-15.93500697,17.06930707,1.09203805,map
23,-15.58755302,17.72190681,1.07326186,map
24,-15.24433470,18.34101647,1.05582590,map
25,-14.88024338,18.97178568,1.01855107,map
26,-14.48662438,19.57066900,0.86320355,map
27,-13.94123147,20.06959372,0.74261724,map
28,-13.39478892,20.57286516,0.68679951,map
29,-12.80988956,20.99725976,0.48331914,map
30,-12.14599162,21.22828008,0.28449653,map
31,-11.43507875,21.39929431,0.17206263,map
32,-10.73970092,21.47266666,-0.05004492,map
33,-10.02441421,21.32863872,-0.21386199,map
34,-9.30080829,21.16016331,-0.26138923,map
35,-8.59514866,20.94629641,-0.31356412,map
36,-7.90974496,20.70909455,-0.36549174,map
37,-7.23039336,20.42402406,-0.40201857,map
38,-6.57201780,20.14032687,-0.41023709,map
39,-5.90034483,19.84556852,-0.43842762,map
40,-5.25868541,19.52455644,-0.44748717,map
41,-4.59542613,19.21926022,-0.41186853,map
42,-3.92571238,18.94224115,-0.42360316,map
43,-3.26888110,18.62111940,-0.46344607,map
44,-2.60676040,18.28309741,-0.48625845,map
45,-1.94507969,17.92136901,-0.50002092,map
46,-1.25870774,17.54661626,-0.52936650,map
47,-0.59544664,17.13174413,-0.54567174,map
48,0.09179968,16.72663448,-0.61506503,map
49,0.68747014,16.22538273,-0.80869326,map
